City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
346,Cardston,49.2,-113.3019,280.94,39,86,4.86,CA,2022-03-18 23:00:35,overcast clouds
347,Paka,4.6374,103.4368,297.86,91,100,0.94,MY,2022-03-18 23:03:52,overcast clouds
348,Caravelas,-17.7125,-39.2481,298.15,83,2,2.23,BR,2022-03-18 23:03:52,clear sky
349,Moscow,55.7522,37.6156,272.39,92,98,1.02,RU,2022-03-18 23:01:45,overcast clouds
350,Shar,49.5886,81.0453,261.16,97,99,2.05,KZ,2022-03-18 23:03:53,overcast clouds
351,Pacific Grove,36.6177,-121.9166,294.51,75,0,3.6,US,2022-03-18 23:03:54,clear sky
352,Piteå,65.3172,21.4794,270.2,78,9,4.32,SE,2022-03-18 23:03:55,clear sky
353,Rovaniemi,66.5,25.7167,270.82,74,0,4.63,FI,2022-03-18 23:03:55,clear sky
354,Jalu,29.0331,21.5482,289.95,29,83,7.11,LY,2022-03-18 23:03:56,broken clouds
355,Hamilton,39.1834,-84.5333,289.5,83,100,1.34,US,2022-03-18 23:00:19,overcast clouds
356,Port Hardy,50.6996,-127.4199,280.17,89,100,7.71,CA,2022-03-18 23:03:19,moderate rain
357,Comodoro Rivadavia,-45.8667,-67.5,288.01,38,11,2.72,AR,2022-03-18 23:03:57,few clouds
358,Tahlequah,35.9154,-94.97,282.08,76,100,4.12,US,2022-03-18 23:03:57,overcast clouds
359,Cabo San Lucas,22.8909,-109.9124,300.71,56,0,2.06,MX,2022-03-18 23:03:57,clear sky
360,Kenai,60.5544,-151.2583,276.5,82,100,5.53,US,2022-03-18 23:03:58,overcast clouds
361,Ribas do Rio Pardo,-20.4431,-53.7592,299.16,74,99,2.53,BR,2022-03-18 23:04:59,overcast clouds
362,Casper,42.8666,-106.3131,282.99,35,0,7.2,US,2022-03-18 23:04:59,clear sky
363,Tharād,24.3961,71.6267,296.14,66,4,2.36,IN,2022-03-18 23:05:00,clear sky
364,Burns Lake,54.2331,-125.7533,278.3,58,98,2.92,CA,2022-03-18 23:00:08,overcast clouds
365,Khetri,27.9833,75.8,296.93,33,2,2.19,IN,2022-03-18 23:05:01,clear sky
366,Awjilah,29.1081,21.2869,289.85,29,75,6.69,LY,2022-03-18 23:05:01,broken clouds
367,Nakamura,32.9833,132.9333,283.96,76,53,3.54,JP,2022-03-18 23:05:02,broken clouds
368,Hervey Bay,-25.2986,152.8535,297.05,80,88,3.58,AU,2022-03-18 23:05:02,overcast clouds
369,Hibbing,47.4272,-92.9377,279.83,52,0,1.54,US,2022-03-18 23:05:03,clear sky
370,Pisco,-13.7,-76.2167,294.27,85,4,3.2,PE,2022-03-18 23:00:14,clear sky
371,Staunton,38.1496,-79.0717,292.2,34,40,7.72,US,2022-03-18 23:03:15,scattered clouds
372,Dayong,25.0209,118.2898,289.83,84,5,1.51,CN,2022-03-18 23:05:04,clear sky
373,Sinnamary,5.3833,-52.95,298.67,85,100,4.62,GF,2022-03-18 23:01:07,overcast clouds
374,Tarcău,46.8667,26.1333,270.35,84,89,0.97,RO,2022-03-18 23:05:05,overcast clouds
375,Mahibadhoo,3.7833,72.9667,301.09,74,47,7.09,MV,2022-03-18 23:05:06,scattered clouds
376,Ishigaki,24.3448,124.1572,293.47,73,100,3.13,JP,2022-03-18 23:05:06,overcast clouds
377,Gambiran,-6.7988,111.4951,297.32,91,100,1.41,ID,2022-03-18 23:05:07,overcast clouds
378,Tete,-16.1564,33.5867,294.42,94,100,1.76,MZ,2022-03-18 23:01:47,overcast clouds
379,Bintulu,3.1667,113.0333,297.15,94,100,1.03,MY,2022-03-18 23:05:08,overcast clouds
380,Sorong,-0.8833,131.25,299.42,85,37,2.94,ID,2022-03-18 23:05:08,scattered clouds
381,Verkhnyaya Inta,65.9811,60.3094,272.05,91,98,8.91,RU,2022-03-18 23:05:09,overcast clouds
382,Qui Nhon,13.7667,109.2333,296.35,78,100,1.78,VN,2022-03-18 23:05:10,overcast clouds
383,Rome,43.2128,-75.4557,290.22,53,75,1.54,US,2022-03-18 23:01:42,broken clouds
384,Alexander City,32.944,-85.9539,290.03,100,100,2.06,US,2022-03-18 23:05:10,overcast clouds
385,Bubaque,11.2833,-15.8333,297.97,71,0,7.53,GW,2022-03-18 23:05:11,clear sky
386,Harper,4.375,-7.7169,299.91,86,32,3.23,LR,2022-03-18 23:05:11,scattered clouds
387,Gladstone,-23.85,151.25,299.7,61,100,6.69,AU,2022-03-18 23:02:19,overcast clouds
388,Niono,14.2526,-5.993,302.35,16,4,4.42,ML,2022-03-18 23:05:12,clear sky
389,Tiznit Province,29.5833,-9.5,288.0,77,0,0.31,MA,2022-03-18 23:05:13,clear sky
390,Baishishan,43.5833,127.5667,265.53,85,100,1.54,CN,2022-03-18 23:05:13,overcast clouds
391,Pimentel,-6.8367,-79.9342,296.31,68,0,6.69,PE,2022-03-18 23:05:14,clear sky
392,Vostok,46.4856,135.8833,261.62,88,100,1.46,RU,2022-03-18 23:05:15,overcast clouds
393,Calama,-22.4667,-68.9333,291.89,17,0,5.38,CL,2022-03-18 23:01:43,clear sky
394,Moyale,3.5167,39.0584,295.34,42,15,2.83,KE,2022-03-18 23:05:15,few clouds
395,Eureka,40.8021,-124.1637,291.86,74,100,1.79,US,2022-03-18 23:00:29,overcast clouds
396,Ulaangom,49.9811,92.0667,260.03,87,100,0.8,MN,2022-03-18 23:01:11,overcast clouds
397,Barpāli,21.2,83.5833,296.33,49,44,2.67,IN,2022-03-18 23:05:18,scattered clouds
398,Kilindoni,-7.9139,39.6668,300.58,78,66,3.91,TZ,2022-03-18 23:01:22,broken clouds
399,Oranjestad,12.524,-70.027,300.12,69,20,9.77,AW,2022-03-18 23:05:19,few clouds
400,Cabadiangan,9.7531,122.4739,300.16,82,83,1.93,PH,2022-03-18 23:05:19,broken clouds
401,Asău,46.4333,26.4,271.46,55,96,1.57,RO,2022-03-18 23:05:20,overcast clouds
402,Lavrentiya,65.5833,-171.0,254.53,79,18,3.27,RU,2022-03-18 23:05:20,few clouds
403,Savalou,7.9281,1.9756,301.9,69,48,4.79,BJ,2022-03-18 23:05:21,scattered clouds
404,Arman',59.7,150.1667,267.05,67,100,1.99,RU,2022-03-18 23:05:21,overcast clouds
405,Cidreira,-30.1811,-50.2056,298.18,82,80,4.48,BR,2022-03-18 23:05:22,broken clouds
406,Roald,62.5833,6.1333,281.23,53,40,9.26,NO,2022-03-18 23:05:22,scattered clouds
407,Aasiaat,68.7098,-52.8699,256.67,91,100,5.33,GL,2022-03-18 23:05:23,overcast clouds
408,Florida,28.7505,-82.5001,301.14,83,0,2.57,US,2022-03-18 23:06:23,clear sky
409,Iberia,29.9502,-91.7507,297.19,35,0,6.17,US,2022-03-18 23:06:24,clear sky
410,Olinda,-8.0089,-34.8553,301.0,69,40,4.12,BR,2022-03-18 23:06:25,scattered clouds
411,Cockburn Town,21.4612,-71.1419,298.86,82,0,9.53,TC,2022-03-18 23:06:25,clear sky
412,Tegul'det,57.3064,88.1667,260.68,98,99,2.5,RU,2022-03-18 23:06:26,overcast clouds
413,Birjand,32.8663,59.2211,282.92,34,0,1.7,IR,2022-03-18 23:03:17,clear sky
414,Kovūr,14.4833,79.9833,295.95,94,4,2.15,IN,2022-03-18 23:06:26,clear sky
415,Fortuna,40.5982,-124.1573,288.07,74,20,6.69,US,2022-03-18 23:06:27,few clouds
416,Port Macquarie,-31.4333,152.9167,297.53,70,2,5.03,AU,2022-03-18 23:06:28,clear sky
417,Cajati,-24.7361,-48.1228,298.09,95,96,0.69,BR,2022-03-18 23:06:28,heavy intensity rain
418,Saint-Pierre,-21.3393,55.4781,297.97,85,0,1.54,RE,2022-03-18 23:06:29,clear sky
419,Colac,-38.3333,143.5833,291.39,76,85,4.93,AU,2022-03-18 23:06:29,overcast clouds
420,Raja,8.4596,25.678,296.59,15,70,1.76,SS,2022-03-18 23:06:30,broken clouds
421,Nuevo Progreso,23.1667,-97.95,296.98,49,16,4.47,MX,2022-03-18 23:06:30,few clouds
422,Along,28.1667,94.7667,290.44,62,12,0.67,IN,2022-03-18 23:06:31,few clouds
423,Chajul,15.4853,-91.0342,297.17,56,1,2.4,GT,2022-03-18 23:06:31,clear sky
424,Porto Santo,33.072,-16.3415,288.36,72,75,0.0,PT,2022-03-18 23:06:32,broken clouds
425,Camaná,-16.6228,-72.7111,295.5,81,39,3.17,PE,2022-03-18 23:06:32,scattered clouds
426,College,64.8569,-147.8028,270.87,54,40,1.54,US,2022-03-18 23:04:46,scattered clouds
427,Kruisfontein,-34.0033,24.7314,289.75,91,73,0.85,ZA,2022-03-18 23:06:33,broken clouds
428,Nishihara,26.1842,127.7558,292.75,75,100,3.09,JP,2022-03-18 23:06:34,overcast clouds
429,Krasnoarmiys'k,48.282,37.1758,268.26,74,23,4.5,UA,2022-03-18 23:06:34,few clouds
430,Mae Sai,20.4335,99.8762,294.26,68,11,0.83,TH,2022-03-18 23:06:35,few clouds
431,Punta Alta,-38.8759,-62.0736,288.13,45,1,5.02,AR,2022-03-18 23:06:35,clear sky
432,Soyo,-6.1349,12.3689,299.48,83,82,3.62,AO,2022-03-18 23:06:36,broken clouds
433,Coxquihui,20.1833,-97.5833,296.42,76,15,5.36,MX,2022-03-18 23:06:36,few clouds
434,Broome,42.2506,-75.833,291.36,46,0,3.09,US,2022-03-18 23:06:37,clear sky
435,Tuatapere,-46.1333,167.6833,291.13,52,98,1.14,NZ,2022-03-18 23:02:00,overcast clouds
436,Edd,13.9297,41.6925,299.96,60,41,4.28,ER,2022-03-18 23:06:38,scattered clouds
437,NEDJO,9.5046,35.5019,290.29,64,32,0.85,ET,2022-03-18 23:06:39,scattered clouds
438,Eyl,7.9803,49.8164,297.44,79,2,5.34,SO,2022-03-18 23:06:39,clear sky
439,Jiuquan,39.7432,98.5174,277.82,41,100,1.83,CN,2022-03-18 23:06:40,overcast clouds
440,Yauya,-8.9833,-77.3,286.26,73,86,1.33,PE,2022-03-18 23:06:40,light rain
441,Montclair,40.8259,-74.209,293.54,65,0,4.12,US,2022-03-18 23:06:02,clear sky
442,Humberto de Campos,-2.5983,-43.4611,297.54,94,94,2.16,BR,2022-03-18 23:06:41,overcast clouds
443,Auki,-8.7676,160.7034,301.34,74,87,1.44,SB,2022-03-18 23:06:42,overcast clouds
444,Antalaha,-14.9003,50.2788,298.21,92,100,1.26,MG,2022-03-18 23:06:42,light rain
445,Badulla,6.9895,81.0557,293.44,86,44,1.18,LK,2022-03-18 23:06:43,scattered clouds
446,Poli,-3.3333,36.8,289.29,83,63,0.77,TZ,2022-03-18 23:06:44,broken clouds
447,Narón,43.5167,-8.1528,286.49,80,6,2.74,ES,2022-03-18 23:06:44,clear sky
448,Kaitangata,-46.2817,169.8464,288.96,64,99,5.78,NZ,2022-03-18 23:06:45,overcast clouds
449,Krasnyy Chikoy,50.3643,108.7512,257.85,97,100,0.8,RU,2022-03-18 23:06:45,overcast clouds
450,Vanimo,-2.6741,141.3028,300.36,84,51,2.4,PG,2022-03-18 23:06:46,broken clouds
451,Plettenberg Bay,-34.0527,23.3716,292.82,69,82,1.38,ZA,2022-03-18 23:06:46,broken clouds
452,Tezu,27.9167,96.1667,294.98,35,71,2.0,IN,2022-03-18 23:06:47,broken clouds
453,Soligalich,59.0778,42.2864,272.19,92,87,2.37,RU,2022-03-18 23:06:47,overcast clouds
454,Belmonte,-15.8631,-38.8828,298.32,83,15,3.35,BR,2022-03-18 23:06:48,few clouds
455,Dunedin,-45.8742,170.5036,288.6,70,99,4.02,NZ,2022-03-18 23:06:48,overcast clouds
456,Tvøroyri,61.5556,-6.8111,282.29,80,98,19.48,FO,2022-03-18 23:07:49,overcast clouds
457,Tautira,-17.7333,-149.15,300.58,70,0,4.63,PF,2022-03-18 23:07:50,clear sky
458,Bathsheba,13.2167,-59.5167,299.49,69,40,8.23,BB,2022-03-18 23:07:50,scattered clouds
459,Sur,22.5667,59.5289,297.4,65,0,3.79,OM,2022-03-18 23:07:51,clear sky
460,Abu Samrah,35.3029,37.1841,279.37,76,56,4.58,SY,2022-03-18 23:07:51,broken clouds
461,Teahupoo,-17.8333,-149.2667,301.13,70,0,4.83,PF,2022-03-18 23:07:52,clear sky
462,Itarema,-2.9248,-39.9167,299.16,83,22,4.5,BR,2022-03-18 23:07:52,few clouds
463,Shambu,9.5667,37.1,285.06,86,98,0.7,ET,2022-03-18 23:07:53,moderate rain
464,Kudahuvadhoo,2.6708,72.8944,301.4,72,8,7.06,MV,2022-03-18 23:07:54,clear sky
465,Acapulco de Juárez,16.8634,-99.8901,300.05,78,40,3.6,MX,2022-03-18 23:07:54,scattered clouds
466,Ola,59.5833,151.2833,267.12,71,95,3.05,RU,2022-03-18 23:07:55,overcast clouds
467,Maroantsetra,-15.4333,49.7333,298.2,92,100,1.75,MG,2022-03-18 23:07:55,overcast clouds
468,Zhangzhou,24.5133,117.6556,289.9,83,2,1.16,CN,2022-03-18 23:07:56,clear sky
469,Acaraú,-2.8856,-40.12,299.26,83,20,4.89,BR,2022-03-18 23:07:57,few clouds
470,Akşehir,38.3575,31.4164,265.4,78,87,5.18,TR,2022-03-18 23:07:57,overcast clouds
471,Mitú,1.1983,-70.1733,295.72,99,98,0.62,CO,2022-03-18 23:07:58,overcast clouds
472,Mikun',62.3547,50.0771,268.77,98,76,2.5,RU,2022-03-18 23:07:58,broken clouds
473,Yatou,37.15,122.3833,272.76,87,91,11.55,CN,2022-03-18 23:05:12,overcast clouds
474,Santiago de Cuba,20.0247,-75.8219,300.21,74,20,2.57,CU,2022-03-18 23:07:59,few clouds
475,Bartica,6.4,-58.6167,299.33,92,33,1.48,GY,2022-03-18 23:08:00,scattered clouds
476,Taoudenni,22.6783,-3.9836,297.96,15,0,2.75,ML,2022-03-18 23:08:01,clear sky
477,Bako,5.7833,36.5667,295.01,47,58,1.26,ET,2022-03-18 23:08:01,broken clouds
478,Illapel,-31.6308,-71.1653,297.25,44,0,1.96,CL,2022-03-18 23:06:11,clear sky
479,Bykov,47.3167,142.55,266.59,94,100,0.99,RU,2022-03-18 23:08:02,overcast clouds
480,Portage,41.1667,-81.1998,292.38,48,0,0.0,US,2022-03-18 23:08:03,clear sky
481,Abalak,58.1286,68.5944,261.6,96,100,2.42,RU,2022-03-18 23:08:03,overcast clouds
482,North Platte,41.1239,-100.7654,288.21,17,0,5.14,US,2022-03-18 23:08:04,clear sky
483,Brae,60.3964,-1.353,281.9,74,100,10.83,GB,2022-03-18 23:08:04,overcast clouds
484,Sangar,63.9242,127.4739,245.83,94,53,0.98,RU,2022-03-18 23:08:05,broken clouds
485,Zhigansk,66.7697,123.3711,252.49,97,100,7.63,RU,2022-03-18 23:08:05,overcast clouds
486,Olafsvik,64.8945,-23.7142,274.25,55,100,2.08,IS,2022-03-18 23:03:50,overcast clouds
487,São João da Barra,-21.6403,-41.0511,298.9,82,0,7.4,BR,2022-03-18 23:05:09,clear sky
488,Palmer,42.1584,-72.3287,292.93,50,40,2.06,US,2022-03-18 23:08:06,scattered clouds
489,Marystown,47.1666,-55.1483,276.96,100,100,2.92,CA,2022-03-18 23:06:31,overcast clouds
490,Camacha,33.0833,-16.3333,286.83,72,75,0.0,PT,2022-03-18 23:08:07,broken clouds
491,Panama City,8.9936,-79.5197,303.24,65,40,5.66,PA,2022-03-18 23:06:57,scattered clouds
492,Mattru,7.6244,-11.8332,297.62,83,56,1.62,SL,2022-03-18 23:08:08,broken clouds
493,Qaqortoq,60.7167,-46.0333,261.89,72,99,3.06,GL,2022-03-18 23:08:09,overcast clouds
494,Sistranda,63.7256,8.834,278.13,62,100,7.24,NO,2022-03-18 23:08:09,overcast clouds
495,Sibolga,1.7427,98.7792,296.87,87,100,1.41,ID,2022-03-18 23:08:10,overcast clouds
496,Skjervøy,70.0311,20.9714,276.95,72,93,12.98,NO,2022-03-18 23:08:10,overcast clouds
497,Vigrestad,58.5667,5.7,276.46,74,40,2.28,NO,2022-03-18 23:08:11,scattered clouds
498,Lucapa,-8.4192,20.7447,290.76,97,100,0.92,AO,2022-03-18 23:08:11,overcast clouds
499,Polovinnoye,54.7914,65.9864,254.03,100,99,1.25,RU,2022-03-18 23:08:12,overcast clouds
500,Santiago,-33.4569,-70.6483,299.91,27,0,5.14,CL,2022-03-18 23:05:09,clear sky
501,Chui,-33.6971,-53.4616,289.17,91,100,7.81,UY,2022-03-18 23:08:13,overcast clouds
502,Nhulunbuy,-12.2333,136.7667,302.49,84,98,0.0,AU,2022-03-18 23:09:14,overcast clouds
503,Kampot,10.6167,104.1833,300.18,82,100,1.66,KH,2022-03-18 23:09:14,overcast clouds
504,Mocuba,-16.8392,36.9856,295.86,99,100,2.2,MZ,2022-03-18 23:09:15,light rain
505,Kokkari,37.7764,26.8939,277.0,54,7,3.58,GR,2022-03-18 23:09:16,clear sky
506,Pointe Michel,15.25,-61.3833,298.42,72,4,7.5,DM,2022-03-18 23:09:16,clear sky
507,Boende,-0.2167,20.8667,297.6,64,75,1.42,CD,2022-03-18 23:09:17,broken clouds
508,Kathu,7.9178,98.3332,303.01,82,100,3.54,TH,2022-03-18 23:09:17,overcast clouds
509,Vuktyl,63.8567,57.3094,268.75,99,99,2.01,RU,2022-03-18 23:09:18,overcast clouds
510,Nioro,13.35,-15.75,300.03,27,0,4.89,GM,2022-03-18 23:09:19,clear sky
511,Buraidah,26.326,43.975,287.23,12,0,4.02,SA,2022-03-18 23:05:06,clear sky
512,Umm Kaddadah,13.6017,26.6876,291.66,15,79,5.56,SD,2022-03-18 23:09:20,broken clouds
513,Tambacounda,13.7539,-13.7586,303.89,15,2,3.91,SN,2022-03-18 23:09:20,clear sky
514,Aginskoye,51.1,114.53,260.52,92,100,1.3,RU,2022-03-18 23:09:21,overcast clouds
515,Wadi Maliz,36.4681,8.5495,285.2,96,99,1.32,TN,2022-03-18 23:09:21,overcast clouds
516,Kisangani,0.5167,25.2,297.08,70,97,2.51,CD,2022-03-18 23:09:22,overcast clouds
517,Moerai,-22.4333,-151.3333,299.92,74,77,3.29,PF,2022-03-18 23:09:22,broken clouds
518,Labytnangi,66.6572,66.4183,265.98,91,94,4.08,RU,2022-03-18 23:09:23,overcast clouds
519,Tinskoy,56.1525,96.9161,258.88,99,94,1.66,RU,2022-03-18 23:09:23,overcast clouds
520,Boda,4.3189,17.4695,299.08,41,59,1.86,CF,2022-03-18 23:09:24,broken clouds
521,Kabo,7.6994,18.629,295.98,20,57,0.34,CF,2022-03-18 23:09:25,broken clouds
522,Nuuk,64.1835,-51.7216,261.49,56,75,7.72,GL,2022-03-18 23:09:25,broken clouds
523,Bālāghāt,21.8,80.1833,298.13,26,42,0.84,IN,2022-03-18 23:09:26,scattered clouds
524,Okhotsk,59.3833,143.3,262.97,93,100,2.55,RU,2022-03-18 23:09:26,light snow
525,Guarapari,-20.6667,-40.4975,299.2,84,1,4.51,BR,2022-03-18 23:09:27,clear sky
526,Luang Prabang,19.8856,102.1347,294.85,83,7,0.61,LA,2022-03-18 23:09:27,clear sky
527,Cowra,-33.8333,148.6833,295.6,58,17,6.64,AU,2022-03-18 23:09:28,few clouds
528,Yakeshi,49.2833,120.7333,246.09,100,88,1.07,CN,2022-03-18 23:09:29,overcast clouds
529,Namwala,-15.7504,26.4384,291.43,99,77,1.98,ZM,2022-03-18 23:09:29,broken clouds
530,Avera,33.194,-82.5271,288.18,93,100,3.89,US,2022-03-18 23:09:30,overcast clouds
531,Uporovo,56.3109,66.2693,254.51,100,72,2.17,RU,2022-03-18 23:09:30,broken clouds
532,Ninh Binh,20.2539,105.975,294.46,97,28,1.06,VN,2022-03-18 23:09:31,scattered clouds
533,Itaituba,-4.2761,-55.9836,297.06,92,96,0.14,BR,2022-03-18 23:04:32,moderate rain
534,Myanaung,18.2833,95.3167,297.68,56,75,1.79,MM,2022-03-18 23:09:31,broken clouds
535,Sisimiut,66.9395,-53.6735,253.22,94,100,3.33,GL,2022-03-18 23:09:32,overcast clouds
536,Bairiki Village,1.3292,172.9752,300.35,78,41,9.5,KI,2022-03-18 23:09:36,scattered clouds
537,High Level,58.5169,-117.136,275.02,97,97,0.72,CA,2022-03-18 23:09:37,overcast clouds
538,Abu Kamal,34.4506,40.9171,284.33,44,62,2.51,SY,2022-03-18 23:09:37,broken clouds
539,Allāpalli,19.4167,80.0667,298.2,43,12,1.77,IN,2022-03-18 23:09:38,few clouds
540,Chhor,25.5167,69.7667,297.15,52,0,6.2,PK,2022-03-18 23:08:20,clear sky
541,Cassilândia,-19.1133,-51.7342,299.87,63,70,0.65,BR,2022-03-18 23:09:38,broken clouds
542,Bonthe,7.5264,-12.505,297.92,84,17,1.38,SL,2022-03-18 23:09:39,few clouds
543,Kahului,20.8947,-156.47,302.16,65,40,9.77,US,2022-03-18 23:09:40,scattered clouds
544,Ranau,5.9538,116.6641,294.42,96,95,0.24,MY,2022-03-18 23:09:40,overcast clouds
545,Kaitong,44.8135,123.15,264.03,82,5,3.02,CN,2022-03-18 23:09:41,clear sky
546,Verkhnevilyuysk,63.4453,120.3167,250.12,100,81,1.97,RU,2022-03-18 23:10:41,broken clouds
547,Springbok,-29.6643,17.8865,295.03,65,90,2.95,ZA,2022-03-18 23:10:42,overcast clouds
548,Bluefields,12.0137,-83.7635,298.82,89,32,3.67,NI,2022-03-18 23:10:42,scattered clouds
549,Cooma,-36.2333,149.1333,287.02,100,100,3.09,AU,2022-03-18 23:10:43,overcast clouds
550,Te Anau,-45.4167,167.7167,289.93,56,100,0.27,NZ,2022-03-18 23:10:44,overcast clouds
551,Buchanan,5.8808,-10.0467,298.71,88,93,1.38,LR,2022-03-18 23:10:31,light rain
552,Tubualá,9.5167,-79.0333,299.69,82,80,5.61,PA,2022-03-18 23:10:45,broken clouds
553,Tolaga Bay,-38.3667,178.3,290.47,66,89,2.02,NZ,2022-03-18 23:10:45,overcast clouds
554,Shimoda,34.6667,138.95,283.21,82,49,10.68,JP,2022-03-18 23:10:46,scattered clouds
555,Esim,4.8699,-2.2405,300.28,86,13,4.37,GH,2022-03-18 23:10:46,few clouds
556,Unguía,8.0434,-77.0945,299.61,88,61,2.18,CO,2022-03-18 23:10:47,broken clouds
557,Jardim,-21.4803,-56.1381,297.15,91,92,1.41,BR,2022-03-18 23:10:47,overcast clouds
558,Kushmurun,52.4503,64.6311,248.04,100,50,2.12,KZ,2022-03-18 23:10:48,scattered clouds
559,Kantang,7.4054,99.5156,298.09,92,100,1.8,TH,2022-03-18 23:10:48,overcast clouds
560,Tarrafal,15.2833,-23.7667,294.59,76,87,6.27,CV,2022-03-18 23:10:49,overcast clouds
561,Banepā,27.6298,85.5214,288.33,82,20,1.54,NP,2022-03-18 23:10:49,few clouds
562,Ambatofinandrahana,-20.55,46.8,289.98,99,100,1.6,MG,2022-03-18 23:10:50,moderate rain
563,Kavaratti,10.5669,72.642,301.25,70,24,4.42,IN,2022-03-18 23:10:50,few clouds
564,Alim,9.5649,122.4876,300.43,79,96,2.01,PH,2022-03-18 23:08:16,overcast clouds
565,Gramsh,40.8697,20.1844,277.25,75,59,3.99,AL,2022-03-18 23:10:51,broken clouds
566,Chapais,49.7834,-74.8492,268.28,89,20,1.22,CA,2022-03-18 23:10:52,few clouds
567,Puerto Ayacucho,5.6639,-67.6236,301.72,67,99,2.44,VE,2022-03-18 23:10:52,overcast clouds
568,Cilegon,-6.0174,106.0538,298.89,85,100,4.74,ID,2022-03-18 23:10:53,light rain
569,Chino Valley,34.7575,-112.4538,294.17,11,0,4.63,US,2022-03-18 23:10:53,clear sky
570,Angol,-37.8,-72.7167,290.92,28,66,2.27,CL,2022-03-18 23:10:54,broken clouds
571,Dunmore East,52.1514,-6.9861,281.86,91,0,6.31,IE,2022-03-18 23:06:42,clear sky
572,Zaria,11.1113,7.7227,297.02,14,91,4.21,NG,2022-03-18 23:10:55,overcast clouds
573,Mossamedes,-15.1961,12.1522,296.11,69,17,3.54,AO,2022-03-18 23:10:56,few clouds
574,Calbuco,-41.768,-73.1273,283.71,66,83,6.03,CL,2022-03-18 23:10:56,broken clouds
575,Kadambūr,8.9833,77.8667,299.95,70,72,3.73,IN,2022-03-18 23:10:57,broken clouds
576,Padang,-0.9492,100.3543,298.34,77,100,1.13,ID,2022-03-18 23:10:57,overcast clouds
577,Port Moresby,-9.4431,147.1797,301.49,74,24,0.85,PG,2022-03-18 23:10:58,few clouds
578,Okahandja,-21.9833,16.9167,290.49,86,96,4.76,NA,2022-03-18 23:10:59,light rain
579,Marquette,46.5333,-87.6335,272.97,88,100,3.3,US,2022-03-18 23:10:59,overcast clouds
580,Alice Springs,-23.7,133.8833,300.9,34,5,0.0,AU,2022-03-18 23:08:30,clear sky
581,Sehwan,26.4279,67.863,299.91,32,0,2.8,PK,2022-03-18 23:11:00,clear sky
582,Coquimbo,-29.9533,-71.3436,290.0,88,0,2.57,CL,2022-03-18 23:11:00,clear sky
583,Otane,-39.8833,176.6333,290.93,53,49,2.48,NZ,2022-03-18 23:11:01,scattered clouds
584,Khāsh,28.2211,61.2158,285.41,29,0,1.64,IR,2022-03-18 23:11:01,clear sky
585,Ulaanbaatar,47.9077,106.8832,261.22,61,75,0.0,MN,2022-03-18 23:06:27,broken clouds
586,Dorado,18.4588,-66.2677,299.09,79,40,6.69,PR,2022-03-18 23:08:14,scattered clouds
587,Mogadishu,2.0371,45.3438,299.37,80,85,6.53,SO,2022-03-18 23:06:35,overcast clouds
588,Breves,-1.6822,-50.4803,297.13,96,97,1.81,BR,2022-03-18 23:11:03,overcast clouds
589,Alyangula,-13.8483,136.4192,301.8,74,79,1.85,AU,2022-03-18 23:11:04,broken clouds
590,Bada,51.392,109.8717,260.84,97,100,0.94,RU,2022-03-18 23:11:05,overcast clouds
591,Ondarroa,43.3167,-2.4167,282.89,91,27,2.8,ES,2022-03-18 23:12:05,scattered clouds
592,Aleksandrovsk-Sakhalinskiy,50.8975,142.1561,269.41,91,93,0.36,RU,2022-03-18 23:12:06,overcast clouds
593,Antofagasta,-23.65,-70.4,290.75,79,24,2.53,CL,2022-03-18 23:08:13,few clouds
594,Merauke,-8.4667,140.3333,299.26,89,99,3.27,ID,2022-03-18 23:12:07,overcast clouds
595,Barabai,-2.5833,115.3833,296.53,97,99,0.18,ID,2022-03-18 23:12:07,overcast clouds
596,Zanjān,36.6736,48.4787,272.95,81,100,3.15,IR,2022-03-18 23:12:08,light snow
597,Khandyga,62.6667,135.6,259.38,95,100,0.98,RU,2022-03-18 23:12:08,overcast clouds
598,Fond du Lac,43.775,-88.4388,276.09,87,100,9.26,US,2022-03-18 23:12:09,moderate rain
599,Sawākin,19.1059,37.3321,295.01,69,8,3.88,SD,2022-03-18 23:12:09,clear sky
600,Cruzeiro do Sul,-29.5128,-51.9853,300.97,76,98,1.68,BR,2022-03-18 23:12:10,overcast clouds
601,Sydney Mines,46.2367,-60.2177,279.43,87,75,5.66,CA,2022-03-18 23:11:18,broken clouds
602,Huicungo,-7.2833,-76.8,298.28,85,86,0.94,PE,2022-03-18 23:12:11,overcast clouds
603,Lander,42.833,-108.7307,284.32,32,0,2.57,US,2022-03-18 23:07:41,clear sky
604,Poum,-20.2333,164.0167,300.71,73,79,2.84,NC,2022-03-18 23:12:11,light rain
605,Watertown,42.3709,-71.1828,294.31,59,20,2.06,US,2022-03-18 23:08:48,few clouds
606,Ilo,-17.6394,-71.3375,295.19,80,23,3.22,PE,2022-03-18 23:12:12,few clouds
607,Marathon,44.9,-89.7668,278.89,72,100,4.63,US,2022-03-18 23:12:13,light intensity drizzle
608,Nuevo Ideal,24.8875,-105.0728,296.99,8,38,8.85,MX,2022-03-18 23:12:13,scattered clouds
609,Genhe,50.7833,121.5167,254.9,97,94,0.36,CN,2022-03-18 23:12:14,overcast clouds
